0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

6	15856	5328546255540260	5328546255524404
6	15704	5328546255566141	5328546255550437
6	14729	5328546255589866	5328546255575137
6	11614	5328546255619159	5328546255607545
6	15884	5328546255642479	5328546255626595
5	21790	5328546255542860	5328546255521070
5	21833	5328546255568145	5328546255546312
5	28502	5328546255599984	5328546255571482
5	16820	5328546255620233	5328546255603413
5	21585	5328546255645356	5328546255623771
7	19632	5328546255542579	5328546255522947
7	19229	5328546255567830	5328546255548601
7	26167	5328546255599825	5328546255573658
7	13139	5328546255619662	5328546255606523
7	19650	5328546255645042	5328546255625392
7	19110	5328546255669898	5328546255650788
16132	5328546255543198	5328546255527066
8	16968	5328546255568143	5328546255551175
8	16434	5328546255592431	5328546255575997
8	20616	5328546255620792	5328546255600176
8	15385	5328546255645152	5328546255629767
8	16817	5328546255670121	5328546255653304
Average time spent by a process in barrier 35 (in nanoseconds): 17326.400000

0	6918	5328546255569191	5328546255562273
Average time spent by a process in barrier 36 (in nanoseconds): 17598.000000

0	6763	5328546255593431	5328546255586668
Average time spent by a process in barrier 37 (in nanoseconds): 19527.500000

0	5386	5328546255620682	5328546255615296
Average time spent by a process in barrier 38 (in nanoseconds): 15164.300000

0	6629	5328546255646069	5328546255639440
Average time spent by a process in barrier 39 (in nanoseconds): 17510.200000

0	7022	5328546255671191	5328546255664169
1	19523	5328546255566998	5328546255547475
1	21851	5328546255595467	5328546255573616
1	19044	5328546255619864	5328546255600820
1	19016	5328546255644881	5328546255625865
1	18284	5328546255669705	5328546255651421
9	23230	5328546255593441	5328546255570211
9	20739	5328546255618786	5328546255598047
9	21656	5328546255643982	5328546255622326
9	19857	5328546255667857	5328546255648000
9	22521	5328546255693919	5328546255671398
1	20016	5328546255695610	5328546255675594
1	18083	5328546255720144	5328546255702061
1	15084	5328546255743482	5328546255728398
1	19604	5328546255768472	5328546255748868
2	18524	5328546255645787	5328546255627263
2	18878	5328546255670794	5328546255651916
2	19272	5328546255696185	5328546255676913
2	19316	5328546255721686	5328546255702370
2	18181	5328546255745344	5328546255727163
